"From","Media Type","Created","Content","Conversation Title","IsSender","Created(microseconds)","MainFrom","app","person"
"","TEXT","2022-01-23 04:55:40 UTC","","",TRUE,1642913740730,"G","sp","a"
"","TEXT","2022-01-23 04:55:29 UTC","","",TRUE,1642913729148,"G","sp","a"
"","TEXT","2022-01-23 04:55:00 UTC","","",TRUE,1642913700273,"G","sp","a"
"","TEXT","2022-01-23 04:54:42 UTC","","",TRUE,1642913682823,"G","sp","a"
"","MEDIA","2022-01-23 04:54:40 UTC","","",FALSE,1642913680928,"G","sp","a"
"","TEXT","2022-01-23 04:53:42 UTC","","",TRUE,1642913622895,"G","sp","a"
"","STICKER","2022-01-23 04:53:39 UTC","","",TRUE,1642913619887,"G","sp","a"
"","TEXT","2022-01-23 03:32:04 UTC","","",FALSE,1642908724595,"G","sp","a"
"","MEDIA","2022-01-23 03:31:52 UTC","","",FALSE,1642908712907,"G","sp","a"
"","TEXT","2022-01-23 03:30:14 UTC","","",TRUE,1642908614443,"G","sp","a"
"","TEXT","2022-01-23 03:30:10 UTC","","",TRUE,1642908610025,"G","sp","a"
"","TEXT","2022-01-23 03:29:47 UTC","","",FALSE,1642908587018,"G","sp","a"
"","TEXT","2022-01-23 03:29:33 UTC","","",FALSE,1642908573839,"G","sp","a"
"","TEXT","2022-01-23 03:29:32 UTC","","",TRUE,1642908572460,"G","sp","a"
"","TEXT","2022-01-23 03:29:26 UTC","","",FALSE,1642908566916,"G","sp","a"
"","TEXT","2022-01-23 03:29:20 UTC","","",FALSE,1642908560670,"G","sp","a"
"","TEXT","2022-01-23 03:29:09 UTC","","",FALSE,1642908549937,"G","sp","a"
"","TEXT","2022-01-23 03:29:08 UTC","","",FALSE,1642908548865,"G","sp","a"
"","TEXT","2022-01-23 03:28:54 UTC","","",TRUE,1642908534670,"G","sp","a"
"","TEXT","2022-01-23 03:28:51 UTC","","",TRUE,1642908531044,"G","sp","a"
"","TEXT","2022-01-23 03:28:50 UTC","","",FALSE,1642908530731,"G","sp","a"
"","TEXT","2022-01-23 03:28:45 UTC","","",FALSE,1642908525022,"G","sp","a"
"","TEXT","2022-01-23 03:28:28 UTC","","",TRUE,1642908508473,"G","sp","a"
"","TEXT","2022-01-23 03:28:14 UTC","","",FALSE,1642908494722,"G","sp","a"
"","TEXT","2022-01-23 03:28:03 UTC","","",FALSE,1642908483509,"G","sp","a"
"","TEXT","2022-01-23 03:26:52 UTC","","",TRUE,1642908412740,"G","sp","a"
"","MEDIA","2022-01-23 03:24:29 UTC","","",FALSE,1642908269355,"G","sp","a"
"","MEDIA","2022-01-23 03:24:23 UTC","","",FALSE,1642908263218,"G","sp","a"
"","TEXT","2022-01-23 03:23:18 UTC","","",TRUE,1642908198003,"G","sp","a"
"","MEDIA","2022-01-22 23:10:19 UTC","","",FALSE,1642893019389,"G","sp","a"
"","TEXT","2022-01-22 23:06:15 UTC","","",FALSE,1642892775785,"G","sp","a"
"","TEXT","2022-01-18 06:37:11 UTC","","",FALSE,1642487831635,"G","sp","a"
"","TEXT","2022-01-18 06:30:39 UTC","","",TRUE,1642487439126,"G","sp","a"
"","TEXT","2022-01-18 06:30:36 UTC","","",TRUE,1642487436369,"G","sp","a"
"","TEXT","2022-01-18 06:30:24 UTC","","",TRUE,1642487424469,"G","sp","a"
"","TEXT","2022-01-18 06:30:18 UTC","","",TRUE,1642487418267,"G","sp","a"
"","TEXT","2022-01-18 06:30:14 UTC","","",FALSE,1642487414374,"G","sp","a"
"","TEXT","2022-01-18 06:30:11 UTC","","",TRUE,1642487411447,"G","sp","a"
"","TEXT","2022-01-18 06:30:01 UTC","","",TRUE,1642487401032,"G","sp","a"
"","TEXT","2022-01-18 06:29:56 UTC","","",TRUE,1642487396903,"G","sp","a"
"","TEXT","2022-01-18 06:29:48 UTC","","",FALSE,1642487388473,"G","sp","a"
"","TEXT","2022-01-16 01:04:40 UTC","","",FALSE,1642295080002,"G","sp","a"
"","TEXT","2022-01-15 23:51:28 UTC","","",TRUE,1642290688454,"G","sp","a"
"","TEXT","2022-01-15 23:51:16 UTC","","",FALSE,1642290676397,"G","sp","a"
"","TEXT","2022-01-15 23:51:12 UTC","","",FALSE,1642290672197,"G","sp","a"
"","TEXT","2022-01-15 23:50:59 UTC","","",FALSE,1642290659062,"G","sp","a"
"","TEXT","2022-01-15 23:50:56 UTC","","",TRUE,1642290656209,"G","sp","a"
"","TEXT","2022-01-15 23:50:53 UTC","","",FALSE,1642290653932,"G","sp","a"
"","TEXT","2022-01-15 23:50:42 UTC","","",FALSE,1642290642819,"G","sp","a"
"","TEXT","2022-01-15 23:50:22 UTC","","",FALSE,1642290622191,"G","sp","a"
"","TEXT","2022-01-15 23:50:10 UTC","","",FALSE,1642290610289,"G","sp","a"
"","TEXT","2022-01-15 23:50:01 UTC","","",FALSE,1642290601437,"G","sp","a"
"","TEXT","2022-01-15 23:49:47 UTC","","",TRUE,1642290587289,"G","sp","a"
"","TEXT","2022-01-15 23:49:32 UTC","","",TRUE,1642290572468,"G","sp","a"
"","TEXT","2022-01-15 23:49:03 UTC","","",TRUE,1642290543804,"G","sp","a"
"","TEXT","2022-01-15 23:48:52 UTC","","",TRUE,1642290532492,"G","sp","a"
"","TEXT","2022-01-15 23:48:42 UTC","","",FALSE,1642290522716,"G","sp","a"
"","TEXT","2022-01-15 23:48:37 UTC","","",FALSE,1642290517935,"G","sp","a"
"","TEXT","2022-01-15 23:48:26 UTC","","",FALSE,1642290506365,"G","sp","a"
"","TEXT","2022-01-15 23:48:14 UTC","","",TRUE,1642290494548,"G","sp","a"
"","TEXT","2022-01-15 23:48:13 UTC","","",FALSE,1642290493026,"G","sp","a"
"","TEXT","2022-01-15 23:48:07 UTC","","",TRUE,1642290487077,"G","sp","a"
"","TEXT","2022-01-15 23:48:00 UTC","","",TRUE,1642290480643,"G","sp","a"
"","TEXT","2022-01-15 23:47:53 UTC","","",FALSE,1642290473179,"G","sp","a"
"","TEXT","2022-01-15 23:47:53 UTC","","",TRUE,1642290473135,"G","sp","a"
"","TEXT","2022-01-15 23:47:33 UTC","","",TRUE,1642290453145,"G","sp","a"
"","TEXT","2022-01-15 23:47:33 UTC","","",FALSE,1642290453075,"G","sp","a"
"","TEXT","2022-01-15 23:47:27 UTC","","",TRUE,1642290447946,"G","sp","a"
"","TEXT","2022-01-15 23:47:23 UTC","","",FALSE,1642290443808,"G","sp","a"
"","TEXT","2022-01-15 23:47:17 UTC","","",TRUE,1642290437836,"G","sp","a"
"","TEXT","2022-01-15 23:47:12 UTC","","",FALSE,1642290432282,"G","sp","a"
"","TEXT","2022-01-15 23:46:38 UTC","","",TRUE,1642290398393,"G","sp","a"
"","TEXT","2022-01-15 23:46:32 UTC","","",FALSE,1642290392561,"G","sp","a"
"","TEXT","2022-01-15 23:46:27 UTC","","",TRUE,1642290387326,"G","sp","a"
"","TEXT","2022-01-15 23:45:53 UTC","","",FALSE,1642290353000,"G","sp","a"
"","TEXT","2022-01-15 23:45:45 UTC","","",TRUE,1642290345636,"G","sp","a"
"","TEXT","2022-01-15 23:45:44 UTC","","",TRUE,1642290344306,"G","sp","a"
"","TEXT","2022-01-15 23:45:26 UTC","","",FALSE,1642290326436,"G","sp","a"
"","TEXT","2022-01-15 23:45:12 UTC","","",FALSE,1642290312825,"G","sp","a"
"","TEXT","2022-01-15 23:44:50 UTC","","",FALSE,1642290290673,"G","sp","a"
"","TEXT","2022-01-15 23:41:27 UTC","","",FALSE,1642290087268,"G","sp","a"
"","TEXT","2022-01-15 23:41:09 UTC","","",FALSE,1642290069804,"G","sp","a"
"","TEXT","2022-01-15 23:40:45 UTC","","",FALSE,1642290045657,"G","sp","a"
"","TEXT","2022-01-15 23:40:36 UTC","","",TRUE,1642290036383,"G","sp","a"
"","TEXT","2022-01-15 23:40:21 UTC","","",TRUE,1642290021095,"G","sp","a"
"","TEXT","2022-01-15 23:40:18 UTC","","",TRUE,1642290018274,"G","sp","a"
"","TEXT","2022-01-15 23:40:03 UTC","","",FALSE,1642290003095,"G","sp","a"
"","TEXT","2022-01-15 23:40:01 UTC","","",FALSE,1642290001025,"G","sp","a"
"","TEXT","2022-01-15 23:39:55 UTC","","",TRUE,1642289995370,"G","sp","a"
"","TEXT","2022-01-15 23:39:53 UTC","","",FALSE,1642289993603,"G","sp","a"
"","TEXT","2022-01-15 23:39:47 UTC","","",FALSE,1642289987988,"G","sp","a"
"","TEXT","2022-01-15 23:39:32 UTC","","",TRUE,1642289972151,"G","sp","a"
"","TEXT","2022-01-15 23:39:31 UTC","","",FALSE,1642289971910,"G","sp","a"
"","TEXT","2022-01-15 23:39:25 UTC","","",FALSE,1642289965812,"G","sp","a"
"","TEXT","2022-01-15 23:39:16 UTC","","",FALSE,1642289956277,"G","sp","a"
"","TEXT","2022-01-15 23:39:00 UTC","","",FALSE,1642289940901,"G","sp","a"
"","TEXT","2022-01-15 23:38:42 UTC","","",TRUE,1642289922008,"G","sp","a"
"","TEXT","2022-01-15 23:38:04 UTC","","",FALSE,1642289884523,"G","sp","a"
"","TEXT","2022-01-15 23:38:02 UTC","","",FALSE,1642289882713,"G","sp","a"
"","TEXT","2022-01-15 23:37:31 UTC","","",FALSE,1642289851427,"G","sp","a"
"","TEXT","2022-01-15 23:36:57 UTC","","",FALSE,1642289817252,"G","sp","a"
"","TEXT","2022-01-15 23:36:53 UTC","","",FALSE,1642289813654,"G","sp","a"
"","TEXT","2022-01-15 23:36:32 UTC","","",TRUE,1642289792405,"G","sp","a"
"","TEXT","2022-01-15 23:36:31 UTC","","",FALSE,1642289791629,"G","sp","a"
"","TEXT","2022-01-15 23:36:30 UTC","","",TRUE,1642289790477,"G","sp","a"
"","TEXT","2022-01-15 23:36:25 UTC","","",FALSE,1642289785341,"G","sp","a"
"","TEXT","2022-01-15 23:36:24 UTC","","",TRUE,1642289784670,"G","sp","a"
"","TEXT","2022-01-15 23:36:22 UTC","","",FALSE,1642289782405,"G","sp","a"
"","TEXT","2022-01-15 23:36:11 UTC","","",TRUE,1642289771812,"G","sp","a"
"","TEXT","2022-01-15 23:36:10 UTC","","",TRUE,1642289770290,"G","sp","a"
"","TEXT","2022-01-15 23:35:10 UTC","","",FALSE,1642289710819,"G","sp","a"
"","TEXT","2022-01-15 23:35:02 UTC","","",FALSE,1642289702493,"G","sp","a"
"","TEXT","2022-01-15 23:34:58 UTC","","",FALSE,1642289698813,"G","sp","a"
"","TEXT","2022-01-15 23:34:56 UTC","","",TRUE,1642289696023,"G","sp","a"
"","TEXT","2022-01-15 23:34:45 UTC","","",FALSE,1642289685074,"G","sp","a"
"","TEXT","2022-01-15 23:34:43 UTC","","",FALSE,1642289683895,"G","sp","a"
"","TEXT","2022-01-15 23:34:42 UTC","","",FALSE,1642289682374,"G","sp","a"
"","TEXT","2022-01-15 23:34:36 UTC","","",TRUE,1642289676647,"G","sp","a"
"","TEXT","2022-01-15 23:34:30 UTC","","",FALSE,1642289670426,"G","sp","a"
"","TEXT","2022-01-15 23:34:24 UTC","","",FALSE,1642289664297,"G","sp","a"
"","TEXT","2022-01-15 23:34:22 UTC","","",TRUE,1642289662254,"G","sp","a"
"","TEXT","2022-01-15 23:34:11 UTC","","",FALSE,1642289651705,"G","sp","a"
"","TEXT","2022-01-15 23:33:42 UTC","","",TRUE,1642289622156,"G","sp","a"
"","TEXT","2022-01-15 20:32:43 UTC","","",FALSE,1642278763620,"G","sp","a"
"","TEXT","2022-01-15 20:32:39 UTC","","",FALSE,1642278759546,"G","sp","a"
"","TEXT","2022-01-15 20:25:49 UTC","","",TRUE,1642278349234,"G","sp","a"
"","TEXT","2022-01-15 20:21:54 UTC","","",TRUE,1642278114010,"G","sp","a"
"","TEXT","2022-01-15 20:20:29 UTC","","",FALSE,1642278029554,"G","sp","a"
"","TEXT","2022-01-15 20:18:32 UTC","","",TRUE,1642277912503,"G","sp","a"
"","TEXT","2022-01-15 20:18:27 UTC","","",TRUE,1642277907613,"G","sp","a"
"","TEXT","2022-01-15 20:18:20 UTC","","",FALSE,1642277900145,"G","sp","a"
"","TEXT","2022-01-15 20:18:15 UTC","","",TRUE,1642277895786,"G","sp","a"
"","TEXT","2022-01-15 20:18:15 UTC","","",FALSE,1642277895690,"G","sp","a"
"","TEXT","2022-01-15 20:18:07 UTC","","",FALSE,1642277887519,"G","sp","a"
"","TEXT","2022-01-15 20:18:00 UTC","","",FALSE,1642277880850,"G","sp","a"
"","TEXT","2022-01-15 20:17:50 UTC","","",TRUE,1642277870991,"G","sp","a"
"","TEXT","2022-01-15 20:17:46 UTC","","",TRUE,1642277866269,"G","sp","a"
"","TEXT","2022-01-15 20:17:39 UTC","","",TRUE,1642277859543,"G","sp","a"
"","TEXT","2022-01-15 20:17:22 UTC","","",FALSE,1642277842431,"G","sp","a"
"","TEXT","2022-01-15 20:16:58 UTC","","",FALSE,1642277818166,"G","sp","a"
"","TEXT","2022-01-15 20:16:36 UTC","","",TRUE,1642277796694,"G","sp","a"
"","TEXT","2022-01-15 20:16:35 UTC","","",TRUE,1642277795479,"G","sp","a"
"","TEXT","2022-01-15 20:16:32 UTC","","",FALSE,1642277792505,"G","sp","a"
"","TEXT","2022-01-15 20:16:30 UTC","","",FALSE,1642277790321,"G","sp","a"
"","TEXT","2022-01-15 20:16:29 UTC","","",TRUE,1642277789016,"G","sp","a"
"","TEXT","2022-01-15 20:16:28 UTC","","",FALSE,1642277788269,"G","sp","a"
"","TEXT","2022-01-15 20:16:23 UTC","","",FALSE,1642277783201,"G","sp","a"
"","TEXT","2022-01-15 20:16:13 UTC","","",FALSE,1642277773650,"G","sp","a"
"","TEXT","2022-01-15 20:16:13 UTC","","",TRUE,1642277773533,"G","sp","a"
"","TEXT","2022-01-15 20:16:07 UTC","","",TRUE,1642277767201,"G","sp","a"
"","TEXT","2022-01-15 20:16:04 UTC","","",TRUE,1642277764163,"G","sp","a"
"","TEXT","2022-01-15 20:15:55 UTC","","",FALSE,1642277755927,"G","sp","a"
"","TEXT","2022-01-15 20:15:32 UTC","","",TRUE,1642277732546,"G","sp","a"
"","TEXT","2022-01-15 20:15:29 UTC","","",TRUE,1642277729225,"G","sp","a"
"","TEXT","2022-01-15 20:15:18 UTC","","",TRUE,1642277718548,"G","sp","a"
"","TEXT","2022-01-15 20:15:06 UTC","","",TRUE,1642277706179,"G","sp","a"
"","TEXT","2022-01-15 20:12:35 UTC","","",TRUE,1642277555198,"G","sp","a"
"","TEXT","2022-01-15 20:12:28 UTC","","",TRUE,1642277548819,"G","sp","a"
"","TEXT","2022-01-15 20:12:11 UTC","","",TRUE,1642277531206,"G","sp","a"
"","TEXT","2022-01-15 20:12:08 UTC","","",TRUE,1642277528667,"G","sp","a"
"","MEDIA","2022-01-15 16:40:57 UTC","","",FALSE,1642264857984,"G","sp","a"
"","TEXT","2022-01-10 10:49:43 UTC","","",TRUE,1641811783478,"G","sp","a"
"","TEXT","2022-01-10 10:49:41 UTC","","",TRUE,1641811781025,"G","sp","a"
"","TEXT","2022-01-10 08:54:52 UTC","","",FALSE,1641804892306,"G","sp","a"
"","TEXT","2022-01-10 08:54:48 UTC","","",FALSE,1641804888325,"G","sp","a"
"","TEXT","2022-01-10 08:54:44 UTC","","",FALSE,1641804884858,"G","sp","a"
"","TEXT","2022-01-10 08:54:29 UTC","","",FALSE,1641804869254,"G","sp","a"
"","TEXT","2022-01-10 08:51:28 UTC","","",TRUE,1641804688770,"G","sp","a"
"","TEXT","2022-01-10 08:51:23 UTC","","",TRUE,1641804683952,"G","sp","a"
"","TEXT","2022-01-10 07:43:39 UTC","","",FALSE,1641800619108,"G","sp","a"
"","TEXT","2022-01-10 07:43:32 UTC","","",FALSE,1641800612038,"G","sp","a"
"","TEXT","2021-12-27 18:36:36 UTC","","",TRUE,1640630196531,"G","sp","a"
"","MEDIA","2021-12-27 18:34:35 UTC","","",FALSE,1640630075294,"G","sp","a"
"","TEXT","2021-12-27 18:33:50 UTC","","",FALSE,1640630030704,"G","sp","a"
"","TEXT","2021-12-27 18:32:35 UTC","","",FALSE,1640629955021,"G","sp","a"
"","TEXT","2021-12-27 18:32:19 UTC","","",FALSE,1640629939187,"G","sp","a"
"","TEXT","2021-12-27 18:32:17 UTC","","",TRUE,1640629937328,"G","sp","a"
"","MEDIA","2021-12-27 18:31:47 UTC","","",FALSE,1640629907242,"G","sp","a"
"","TEXT","2021-12-27 18:31:21 UTC","","",TRUE,1640629881973,"G","sp","a"
"","TEXT","2021-12-27 18:29:24 UTC","","",FALSE,1640629764738,"G","sp","a"
"","MEDIA","2021-12-27 18:29:03 UTC","","",FALSE,1640629743498,"G","sp","a"
"","MEDIA","2021-12-27 18:29:00 UTC","","",FALSE,1640629740310,"G","sp","a"
"","MEDIA","2021-12-27 18:28:53 UTC","","",FALSE,1640629733545,"G","sp","a"
"","MEDIA","2021-12-27 18:28:35 UTC","","",FALSE,1640629715063,"G","sp","a"
"","TEXT","2021-12-27 18:28:26 UTC","","",FALSE,1640629706517,"G","sp","a"
"","TEXT","2021-12-27 18:28:23 UTC","","",FALSE,1640629703163,"G","sp","a"
"","TEXT","2021-12-20 15:16:17 UTC","","",TRUE,1640013377287,"G","sp","a"
"","TEXT","2021-12-20 12:42:38 UTC","","",FALSE,1640004158961,"G","sp","a"
"","TEXT","2021-12-20 12:42:29 UTC","","",FALSE,1640004149597,"G","sp","a"
"","TEXT","2021-12-16 21:26:23 UTC","","",TRUE,1639689983175,"G","sp","a"
"","TEXT","2021-12-16 17:47:22 UTC","","",FALSE,1639676842837,"G","sp","a"
"","TEXT","2021-12-16 17:46:48 UTC","","",FALSE,1639676808363,"G","sp","a"
"","TEXT","2021-12-16 17:46:34 UTC","","",FALSE,1639676794598,"G","sp","a"
"","TEXT","2021-12-16 17:46:07 UTC","","",FALSE,1639676767655,"G","sp","a"
"","TEXT","2021-12-16 17:45:40 UTC","","",FALSE,1639676740448,"G","sp","a"
"","TEXT","2021-12-16 17:40:13 UTC","","",TRUE,1639676413216,"G","sp","a"
"","TEXT","2021-12-16 17:40:03 UTC","","",TRUE,1639676403613,"G","sp","a"
"","TEXT","2021-12-16 17:35:51 UTC","","",FALSE,1639676151059,"G","sp","a"
"","TEXT","2021-12-15 11:43:11 UTC","","",FALSE,1639568591449,"G","sp","a"
"","TEXT","2021-12-15 11:43:03 UTC","","",FALSE,1639568583016,"G","sp","a"
"","TEXT","2021-12-15 11:42:48 UTC","","",FALSE,1639568568887,"G","sp","a"
"","TEXT","2021-12-15 11:37:34 UTC","","",TRUE,1639568254986,"G","sp","a"
"","TEXT","2021-12-15 11:37:30 UTC","","",TRUE,1639568250105,"G","sp","a"
"","TEXT","2021-12-15 10:35:30 UTC","","",FALSE,1639564530407,"G","sp","a"
"","TEXT","2021-12-15 09:07:28 UTC","","",TRUE,1639559248967,"G","sp","a"
"","TEXT","2021-12-15 08:41:22 UTC","","",FALSE,1639557682332,"G","sp","a"
"","TEXT","2021-12-14 15:24:11 UTC","","",TRUE,1639495451717,"G","sp","a"
"","TEXT","2021-12-14 15:23:58 UTC","","",TRUE,1639495438478,"G","sp","a"
"","TEXT","2021-12-14 15:23:52 UTC","","",TRUE,1639495432210,"G","sp","a"
"","TEXT","2021-12-14 15:23:20 UTC","","",TRUE,1639495400165,"G","sp","a"
"","TEXT","2021-12-14 15:23:01 UTC","","",TRUE,1639495381519,"G","sp","a"
"","TEXT","2021-12-14 15:22:30 UTC","","",TRUE,1639495350670,"G","sp","a"
"","TEXT","2021-12-14 15:22:26 UTC","","",TRUE,1639495346270,"G","sp","a"
"","TEXT","2021-12-14 15:22:17 UTC","","",TRUE,1639495337014,"G","sp","a"
"","TEXT","2021-12-14 15:21:59 UTC","","",TRUE,1639495319968,"G","sp","a"
"","TEXT","2021-12-14 15:21:17 UTC","","",TRUE,1639495277002,"G","sp","a"
"","TEXT","2021-12-14 15:21:06 UTC","","",TRUE,1639495266235,"G","sp","a"
"","TEXT","2021-12-14 15:20:59 UTC","","",TRUE,1639495259844,"G","sp","a"
"","TEXT","2021-12-14 15:20:57 UTC","","",TRUE,1639495257290,"G","sp","a"
"","TEXT","2021-12-14 15:20:39 UTC","","",TRUE,1639495239560,"G","sp","a"
"","TEXT","2021-12-14 15:20:16 UTC","","",TRUE,1639495216671,"G","sp","a"
"","TEXT","2021-12-14 15:19:52 UTC","","",TRUE,1639495192165,"G","sp","a"
"","TEXT","2021-12-14 15:19:16 UTC","","",TRUE,1639495156082,"G","sp","a"
"","TEXT","2021-12-14 15:19:06 UTC","","",TRUE,1639495146445,"G","sp","a"
"","TEXT","2021-12-14 15:18:35 UTC","","",TRUE,1639495115218,"G","sp","a"
"","TEXT","2021-12-14 15:18:12 UTC","","",TRUE,1639495092659,"G","sp","a"
"","TEXT","2021-12-14 15:18:08 UTC","","",TRUE,1639495088528,"G","sp","a"
"","TEXT","2021-12-14 15:17:24 UTC","","",TRUE,1639495044487,"G","sp","a"
"","TEXT","2021-12-14 09:55:04 UTC","","",FALSE,1639475704610,"G","sp","a"
"","TEXT","2021-12-14 09:54:24 UTC","","",FALSE,1639475664313,"G","sp","a"
"","TEXT","2021-12-14 09:51:00 UTC","","",FALSE,1639475460659,"G","sp","a"
"","TEXT","2021-12-14 09:50:35 UTC","","",FALSE,1639475435375,"G","sp","a"
"","TEXT","2021-12-13 23:43:08 UTC","","",FALSE,1639438988494,"G","sp","a"
"","TEXT","2021-12-13 23:42:41 UTC","","",FALSE,1639438961639,"G","sp","a"
"","TEXT","2021-12-13 23:42:30 UTC","","",FALSE,1639438950750,"G","sp","a"
"","TEXT","2021-12-13 22:56:46 UTC","","",TRUE,1639436206364,"G","sp","a"
"","TEXT","2021-12-13 16:13:23 UTC","","",FALSE,1639412003275,"G","sp","a"
"","TEXT","2021-12-13 16:12:49 UTC","","",TRUE,1639411969223,"G","sp","a"
"","TEXT","2021-12-13 12:35:38 UTC","","",FALSE,1639398938331,"G","sp","a"
"","TEXT","2021-12-13 12:35:23 UTC","","",FALSE,1639398923775,"G","sp","a"
"","TEXT","2021-12-13 12:35:05 UTC","","",FALSE,1639398905174,"G","sp","a"
"","TEXT","2021-12-13 12:34:52 UTC","","",FALSE,1639398892920,"G","sp","a"
"","TEXT","2021-12-13 12:34:20 UTC","","",FALSE,1639398860019,"G","sp","a"
"","TEXT","2021-12-13 12:33:48 UTC","","",FALSE,1639398828152,"G","sp","a"
"","TEXT","2021-12-13 12:33:12 UTC","","",FALSE,1639398792591,"G","sp","a"
"","TEXT","2021-12-13 12:32:08 UTC","","",FALSE,1639398728289,"G","sp","a"
"","TEXT","2021-12-13 12:31:43 UTC","","",TRUE,1639398703352,"G","sp","a"
"","TEXT","2021-12-13 12:31:41 UTC","","",TRUE,1639398701701,"G","sp","a"
"","TEXT","2021-12-13 12:31:37 UTC","","",FALSE,1639398697799,"G","sp","a"
"","TEXT","2021-12-13 12:31:32 UTC","","",FALSE,1639398692590,"G","sp","a"
"","TEXT","2021-12-13 12:31:20 UTC","","",TRUE,1639398680451,"G","sp","a"
"","TEXT","2021-12-13 12:31:12 UTC","","",TRUE,1639398672742,"G","sp","a"
"","TEXT","2021-12-13 12:31:08 UTC","","",FALSE,1639398668937,"G","sp","a"
"","TEXT","2021-12-13 12:31:01 UTC","","",FALSE,1639398661013,"G","sp","a"
"","TEXT","2021-12-13 12:31:00 UTC","","",TRUE,1639398660431,"G","sp","a"
"","TEXT","2021-12-13 12:30:54 UTC","","",TRUE,1639398654389,"G","sp","a"
"","TEXT","2021-12-13 12:30:29 UTC","","",TRUE,1639398629845,"G","sp","a"
"","TEXT","2021-12-13 12:30:23 UTC","","",TRUE,1639398623219,"G","sp","a"
"","TEXT","2021-12-13 12:30:12 UTC","","",FALSE,1639398612762,"G","sp","a"
"","TEXT","2021-12-02 12:30:10 UTC","","",TRUE,1638448210173,"G","sp","a"
"","TEXT","2021-12-01 18:32:51 UTC","","",FALSE,1638383571368,"G","sp","a"
"","TEXT","2021-12-01 18:32:38 UTC","","",FALSE,1638383558219,"G","sp","a"
"","TEXT","2021-12-01 18:32:31 UTC","","",FALSE,1638383551720,"G","sp","a"
"","TEXT","2021-12-01 18:32:21 UTC","","",FALSE,1638383541650,"G","sp","a"
"","TEXT","2021-12-01 18:32:14 UTC","","",FALSE,1638383534121,"G","sp","a"
"","TEXT","2021-12-01 14:51:28 UTC","","",TRUE,1638370288029,"G","sp","a"
"","TEXT","2021-12-01 14:51:14 UTC","","",TRUE,1638370274997,"G","sp","a"
"","TEXT","2021-12-01 14:51:12 UTC","","",TRUE,1638370272351,"G","sp","a"
"","TEXT","2021-12-01 14:51:07 UTC","","",TRUE,1638370267152,"G","sp","a"
"","TEXT","2021-12-01 14:51:05 UTC","","",TRUE,1638370265331,"G","sp","a"
"","TEXT","2021-12-01 14:51:03 UTC","","",TRUE,1638370263508,"G","sp","a"
"","TEXT","2021-12-01 13:32:06 UTC","","",FALSE,1638365526917,"G","sp","a"
"","TEXT","2021-12-01 13:31:41 UTC","","",FALSE,1638365501811,"G","sp","a"
"","TEXT","2021-12-01 13:31:29 UTC","","",FALSE,1638365489543,"G","sp","a"
"","TEXT","2021-12-01 13:30:58 UTC","","",TRUE,1638365458772,"G","sp","a"
"","TEXT","2021-12-01 13:30:47 UTC","","",TRUE,1638365447005,"G","sp","a"
"","TEXT","2021-12-01 13:30:38 UTC","","",TRUE,1638365438132,"G","sp","a"
"","TEXT","2021-12-01 13:30:28 UTC","","",TRUE,1638365428773,"G","sp","a"
"","TEXT","2021-12-01 13:30:26 UTC","","",TRUE,1638365426521,"G","sp","a"
"","TEXT","2021-12-01 13:30:13 UTC","","",FALSE,1638365413295,"G","sp","a"
"","TEXT","2021-12-01 13:29:58 UTC","","",FALSE,1638365398744,"G","sp","a"
"","TEXT","2021-12-01 13:29:03 UTC","","",TRUE,1638365343563,"G","sp","a"
"","TEXT","2021-12-01 13:28:53 UTC","","",TRUE,1638365333748,"G","sp","a"
"","TEXT","2021-12-01 13:23:59 UTC","","",FALSE,1638365039906,"G","sp","a"
"","TEXT","2021-12-01 13:23:47 UTC","","",FALSE,1638365027919,"G","sp","a"
"","TEXT","2021-12-01 11:08:11 UTC","","",TRUE,1638356891355,"G","sp","a"
"","TEXT","2021-12-01 11:07:57 UTC","","",TRUE,1638356877909,"G","sp","a"
"","TEXT","2021-12-01 11:07:40 UTC","","",TRUE,1638356860665,"G","sp","a"
"","TEXT","2021-12-01 11:07:38 UTC","","",TRUE,1638356858654,"G","sp","a"
"","TEXT","2021-12-01 01:51:55 UTC","","",FALSE,1638323515502,"G","sp","a"
"","TEXT","2021-11-29 11:47:23 UTC","","",TRUE,1638186443279,"G","sp","a"
"","TEXT","2021-11-29 00:41:40 UTC","","",FALSE,1638146500282,"G","sp","a"
"","TEXT","2021-11-28 20:53:09 UTC","","",TRUE,1638132789274,"G","sp","a"
"","TEXT","2021-11-28 20:53:08 UTC","","",TRUE,1638132788527,"G","sp","a"
"","TEXT","2021-11-28 20:53:08 UTC","","",TRUE,1638132788069,"G","sp","a"
"","TEXT","2021-11-28 20:53:07 UTC","","",TRUE,1638132787717,"G","sp","a"
"","TEXT","2021-11-28 18:41:14 UTC","","",TRUE,1638124874286,"G","sp","a"
"","TEXT","2021-11-28 17:49:08 UTC","","",FALSE,1638121748794,"G","sp","a"
"","TEXT","2021-11-28 17:48:33 UTC","","",FALSE,1638121713208,"G","sp","a"
"","TEXT","2021-11-28 17:37:08 UTC","","",TRUE,1638121028156,"G","sp","a"
"","TEXT","2021-11-28 17:37:04 UTC","","",TRUE,1638121024531,"G","sp","a"
"","TEXT","2021-11-28 17:36:49 UTC","","",TRUE,1638121009004,"G","sp","a"
"","TEXT","2021-11-28 17:36:44 UTC","","",TRUE,1638121004490,"G","sp","a"
